date,event_id,venue,city,state,show_set,time,song,song_n,isong,next_set,Nevents,ievent,break_length
1974-10-19,2117,Winterland,San Francisco,CA,Encore,,U.S. Blues,1,11344,,1,1,long
1974-10-20,2118,Winterland,San Francisco,CA,Set 1,,Around And Around,1,11356,Set 2,1,1,long
1974-10-20,2118,Winterland,San Francisco,CA,Set 2,,Playing In The Band,2,11364,Set 3,1,1,long
1974-10-20,2118,Winterland,San Francisco,CA,Set 3,,Sugar Magnolia,1,11370,Encore,1,1,short
1974-10-20,2118,Winterland,San Francisco,CA,Encore,,And We Bid You Good Night,1,11373,,1,1,long
1975-03-23,2232,Kezar Stadium,San Francisco,CA,Set 1,,Blues For Allah,2,11378,Encore,1,1,short
1975-03-23,2232,Kezar Stadium,San Francisco,CA,Encore,,Johnny B. Goode,1,11379,,1,1,long
1975-06-17,2301,Winterland,San Francisco,CA,Set 1,,Franklin's Tower,1,11388,Set 2,1,1,long
1975-06-17,2301,Winterland,San Francisco,CA,Set 2,,Sugar Magnolia,1,11393,Encore,1,1,short
1975-06-17,2301,Winterland,San Francisco,CA,Encore,,U.S. Blues,1,11394,,1,1,long
1975-08-13,2330,Great American Music Hall,San Francisco,CA,Set 1,,Stronger Than Dirt,1,11402,Set 2,1,1,long
1975-08-13,2330,Great American Music Hall,San Francisco,CA,Set 2,,Blues For Allah,1,11412,,1,1,long
1975-09-28,2358,"Lindley Meadow, Golden Gate Park",San Francisco,CA,Set 1,16:00:00.000,One More Saturday Night,1,11427,,1,1,long
1976-06-03,2504,Paramount Theatre,Portland,OR,Set 1,,Dancin' In The Streets,1,11438,Set 2,1,1,long
1976-06-03,2504,Paramount Theatre,Portland,OR,Set 2,,One More Saturday Night,1,11450,Encore,1,1,short
1976-06-03,2504,Paramount Theatre,Portland,OR,Encore,,The Wheel,1,11451,,1,1,long
1976-06-04,2505,Paramount Theatre,Portland,OR,Set 1,,Franklin's Tower,1,11466,Set 2,1,1,long
1976-06-04,2505,Paramount Theatre,Portland,OR,Set 2,,U.S. Blues,1,11475,Encore,1,1,short
1976-06-04,2505,Paramount Theatre,Portland,OR,Encore,,Johnny B. Goode,1,11476,,1,1,long
1976-06-09,2506,Boston Music Hall,Boston,MA,Set 1,,Promised Land,1,11486,Set 2,1,1,long
1976-06-09,2506,Boston Music Hall,Boston,MA,Set 2,,Around And Around,1,11500,Encore,1,1,short
1976-06-09,2506,Boston Music Hall,Boston,MA,Encore,,Franklin's Tower,1,11501,,1,1,long
1976-06-10,2507,Boston Music Hall,Boston,MA,Set 1,,Might As Well,1,11514,Set 2,1,1,long
1976-06-10,2507,Boston Music Hall,Boston,MA,Set 2,,U.S. Blues,1,11525,,1,1,long
1976-06-11,2508,Boston Music Hall,Boston,MA,Set 1,,Promised Land,1,11538,Set 2,1,1,long
1976-06-11,2508,Boston Music Hall,Boston,MA,Set 2,,Sunshine Daydream,1,11548,Encore,1,1,short
1976-06-11,2508,Boston Music Hall,Boston,MA,Encore,,Johnny B. Goode,1,11549,,1,1,long
1976-06-12,2509,Boston Music Hall,Boston,MA,Set 1,,Promised Land,1,11561,Set 2,1,1,long
1976-06-12,2509,Boston Music Hall,Boston,MA,Set 2,,Around And Around,1,11571,Encore,1,1,short
1976-06-12,2509,Boston Music Hall,Boston,MA,Encore,,Sunshine Daydream,1,11574,,1,1,long
1976-06-14,2510,Beacon Theatre,New York,NY,Set 1,,Playing In The Band,1,11585,Set 2,1,1,long
1976-06-14,2510,Beacon Theatre,New York,NY,Set 2,,Around And Around,1,11596,Encore,1,1,short
1976-06-14,2510,Beacon Theatre,New York,NY,Encore,,U.S. Blues,1,11597,,1,1,long
1976-06-15,2511,Beacon Theatre,New York,NY,Set 1,,Might As Well,1,11607,Set 2,1,1,long
1976-06-15,2511,Beacon Theatre,New York,NY,Set 2,,Sunshine Daydream,1,11618,Encore,1,1,short
1976-06-15,2511,Beacon Theatre,New York,NY,Encore,,Johnny B. Goode,1,11619,,1,1,long
